time.stamps,formatted.timestamps,temperature.values,temperature.unit.codes,temperature.quality.controls,dewpoint.values,dewpoint.unit.codes,dewpoint.quality.controls,wind.speed.values,wind.speed.unit.codes,wind.speed.quality.controls,wind.direction.values,wind.direction.unit.codes,wind.direction.quality.controls,wind.gust.values,wind.gust.unit.codes,wind.gust.quality.controls,wind.chill.values,wind.chill.unit.codes,wind.chill.quality.controls,barometric.pressure.values,barometric.pressure.unit.codes,barometric.pressure.quality.controls,sea.level.pressure.values,sea.level.pressure.unit.codes,sea.level.pressure.quality.controls,relative.humidity.values,relative.humidity.unit.codes,relative.humidity.quality.controls,visibility.values,visibility.unit.codes,visibility.quality.controls,heat.index.values,heat.index.unit.codes,heat.index.quality.controls
1567320780,2019-09-01 06:53:00,26.700000000000045,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,1.5,unit:m_s-1,qc:V,290,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101240,unit:Pa,qc:V,84.65605946846183,unit:percent,qc:C,16090,unit:m,qc:C,29.45291825518683,unit:degC,qc:V
1567317180,2019-09-01 05:53:00,26.700000000000045,unit:degC,qc:V,23.30000000000001,unit:degC,qc:V,1.5,unit:m_s-1,qc:V,230,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101280,unit:Pa,qc:V,81.65039907186703,unit:percent,qc:C,16090,unit:m,qc:C,29.215286764712516,unit:degC,qc:V
1567313580,2019-09-01 04:53:00,27.200000000000045,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,1.5,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101320,unit:Pa,qc:V,82.2048786805045,unit:percent,qc:C,16090,unit:m,qc:C,30.4256303481165,unit:degC,qc:V
1567309980,2019-09-01 03:53:00,27.200000000000045,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,0,unit:m_s-1,qc:V,0,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101380,unit:Pa,qc:V,82.2048786805045,unit:percent,qc:C,16090,unit:m,qc:C,30.4256303481165,unit:degC,qc:V
1567306380,2019-09-01 02:53:00,26.100000000000023,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,0,unit:m_s-1,qc:V,0,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101390,unit:Pa,qc:V,87.70678281846251,unit:percent,qc:C,16090,unit:m,qc:C,28.192812608548365,unit:degC,qc:V
1567306020,2019-09-01 02:47:00,26,unit:degC,qc:V,23,unit:degC,qc:V,0,unit:m_s-1,qc:V,0,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,83.5653445347348,unit:percent,qc:C,16090,unit:m,qc:C,27.797490796853197,unit:degC,qc:V
1567303860,2019-09-01 02:11:00,25,unit:degC,qc:V,21.700000000000045,unit:degC,qc:V,1.5,unit:m_s-1,qc:V,290,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,81.93813716288288,unit:percent,qc:C,16090,unit:m,qc:C,25.695051359253,unit:degC,qc:V
1567302780,2019-09-01 01:53:00,28.30000000000001,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degree_(angle),qc:Z,13.9,unit:m_s-1,qc:S,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101410,unit:Pa,qc:V,77.08859410758245,unit:percent,qc:C,3220,unit:m,qc:C,32.36961423834532,unit:degC,qc:V
1567299180,2019-09-01 00:53:00,28.30000000000001,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101330,unit:Pa,qc:V,72.13617952958727,unit:percent,qc:C,16090,unit:m,qc:C,31.580223510134942,unit:degC,qc:V
1567295580,2019-08-31 23:53:00,29.400000000000034,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,3.6,unit:m_s-1,qc:V,59.99999999999999,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101280,unit:Pa,qc:V,67.68166402638964,unit:percent,qc:C,16090,unit:m,qc:C,33.1501761703729,unit:degC,qc:V
1567291980,2019-08-31 22:53:00,30.600000000000023,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,70,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101210,unit:Pa,qc:V,63.17222717814739,unit:percent,qc:C,16090,unit:m,qc:C,34.764567131554145,unit:degC,qc:V
1567288380,2019-08-31 21:53:00,31.100000000000023,unit:degC,qc:V,21.700000000000045,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101170,unit:Pa,qc:V,57.41824583663065,unit:percent,qc:C,16090,unit:m,qc:C,34.420270820120265,unit:degC,qc:V
1567284780,2019-08-31 20:53:00,31.700000000000045,unit:degC,qc:V,21.700000000000045,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101180,unit:Pa,qc:V,55.49194185097856,unit:percent,qc:C,16090,unit:m,qc:C,35.15447350972357,unit:degC,qc:V
1567281180,2019-08-31 19:53:00,31.700000000000045,unit:degC,qc:V,22.200000000000045,unit:degC,qc:V,7.2,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101210,unit:Pa,qc:V,57.21059537313547,unit:percent,qc:C,16090,unit:m,qc:C,35.60863211262398,unit:degC,qc:V
1567277580,2019-08-31 18:53:00,32.200000000000045,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,6.7,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101290,unit:Pa,qc:V,57.67743063456949,unit:percent,qc:C,16090,unit:m,qc:C,36.835414610991734,unit:degC,qc:V
1567273980,2019-08-31 17:53:00,31.700000000000045,unit:degC,qc:V,22.200000000000045,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101400,unit:Pa,qc:V,57.21059537313547,unit:percent,qc:C,16090,unit:m,qc:C,35.60863211262398,unit:degC,qc:V
1567270380,2019-08-31 16:53:00,32.200000000000045,unit:degC,qc:V,23.30000000000001,unit:degC,qc:V,6.7,unit:m_s-1,qc:V,119.99999999999999,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101410,unit:Pa,qc:V,59.448808655217455,unit:percent,qc:C,16090,unit:m,qc:C,37.374073992217916,unit:degC,qc:V
1567266780,2019-08-31 15:53:00,31.100000000000023,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,6.7,unit:m_s-1,qc:V,110,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101430,unit:Pa,qc:V,61.39408692349353,unit:percent,qc:C,16090,unit:m,qc:C,35.418472805112515,unit:degC,qc:V
1567263180,2019-08-31 14:53:00,30.600000000000023,unit:degC,qc:V,22.200000000000045,unit:degC,qc:V,7.7,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101430,unit:Pa,qc:V,60.911053217554866,unit:percent,qc:C,16090,unit:m,qc:C,34.22486499493425,unit:degC,qc:V
1567259580,2019-08-31 13:53:00,30,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,4.6,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101390,unit:Pa,qc:V,65.38312990764909,unit:percent,qc:C,16090,unit:m,qc:C,33.966973987699134,unit:degC,qc:V
1567255980,2019-08-31 12:53:00,30,unit:degC,qc:V,23.30000000000001,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101390,unit:Pa,qc:V,67.39116386417842,unit:percent,qc:C,16090,unit:m,qc:C,34.421726684615805,unit:degC,qc:V
1567252380,2019-08-31 11:53:00,27.80000000000001,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,3.6,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101350,unit:Pa,qc:V,79.36832881554854,unit:percent,qc:C,16090,unit:m,qc:C,31.51545555227915,unit:degC,qc:V
1567248780,2019-08-31 10:53:00,27.200000000000045,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,2.1,unit:m_s-1,qc:V,80,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101320,unit:Pa,qc:V,82.2048786805045,unit:percent,qc:C,16090,unit:m,qc:C,30.4256303481165,unit:degC,qc:V
1567245180,2019-08-31 09:53:00,26.700000000000045,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101280,unit:Pa,qc:V,84.65605946846183,unit:percent,qc:C,9660,unit:m,qc:C,29.45291825518683,unit:degC,qc:V
1567241580,2019-08-31 08:53:00,28.30000000000001,unit:degC,qc:V,23.30000000000001,unit:degC,qc:V,3.6,unit:m_s-1,qc:V,110,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101270,unit:Pa,qc:V,74.35161183137986,unit:percent,qc:C,16090,unit:m,qc:C,31.92585253408606,unit:degC,qc:V
1567237980,2019-08-31 07:53:00,27.80000000000001,unit:degC,qc:V,23.30000000000001,unit:degC,qc:V,3.1,unit:m_s-1,qc:V,119.99999999999999,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101270,unit:Pa,qc:V,76.55040598565729,unit:percent,qc:C,16090,unit:m,qc:C,31.127136238505784,unit:degC,qc:V
1567234380,2019-08-31 06:53:00,28.900000000000034,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101280,unit:Pa,qc:V,69.66682889015016,unit:percent,qc:C,16090,unit:m,qc:C,32.45016276071266,unit:degC,qc:V
1567230780,2019-08-31 05:53:00,28.30000000000001,unit:degC,qc:V,22.200000000000045,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101330,unit:Pa,qc:V,69.5541516661569,unit:percent,qc:C,16090,unit:m,qc:C,31.192723732388856,unit:degC,qc:V
1567227180,2019-08-31 04:53:00,28.900000000000034,unit:degC,qc:V,22.200000000000045,unit:degC,qc:V,5.7,unit:m_s-1,qc:V,110,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101430,unit:Pa,qc:V,67.17318846554986,unit:percent,qc:C,16090,unit:m,qc:C,32.01364039703566,unit:degC,qc:V
1567223580,2019-08-31 03:53:00,28.900000000000034,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degree_(angle),qc:Z,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101400,unit:Pa,qc:V,69.66682889015016,unit:percent,qc:C,16090,unit:m,qc:C,32.45016276071266,unit:degC,qc:V
1567219980,2019-08-31 02:53:00,28.900000000000034,unit:degC,qc:V,23.30000000000001,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101390,unit:Pa,qc:V,71.8064229758529,unit:percent,qc:C,16090,unit:m,qc:C,32.84006583614075,unit:degC,qc:V
1567216380,2019-08-31 01:53:00,28.30000000000001,unit:degC,qc:V,23.30000000000001,unit:degC,qc:V,4.6,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101390,unit:Pa,qc:V,74.35161183137986,unit:percent,qc:C,16090,unit:m,qc:C,31.92585253408606,unit:degC,qc:V
1567212780,2019-08-31 00:53:00,27.80000000000001,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,4.1,unit:m_s-1,qc:V,110,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101340,unit:Pa,qc:V,79.36832881554854,unit:percent,qc:C,16090,unit:m,qc:C,31.51545555227915,unit:degC,qc:V
1567212000,2019-08-31 00:40:00,27.80000000000001,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,4.1,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,79.36832881554854,unit:percent,qc:C,11270,unit:m,qc:C,31.51545555227915,unit:degC,qc:V
1567211280,2019-08-31 00:28:00,27.200000000000045,unit:degC,qc:V,24.400000000000034,unit:degC,qc:V,6.7,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,10.3,unit:m_s-1,qc:S,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,84.70848130440807,unit:percent,qc:C,3220,unit:m,qc:C,30.701723953691157,unit:degC,qc:V
1567210920,2019-08-31 00:22:00,27.80000000000001,unit:degC,qc:V,24.400000000000034,unit:degC,qc:V,7.7,unit:m_s-1,qc:V,59.99999999999999,unit:degree_(angle),qc:V,10.3,unit:m_s-1,qc:S,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,81.78554248299687,unit:percent,qc:C,8050,unit:m,qc:C,31.8608894054841,unit:degC,qc:V
1567210560,2019-08-31 00:16:00,28.30000000000001,unit:degC,qc:V,24.400000000000034,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,7.7,unit:m_s-1,qc:S,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,79.43637698347338,unit:percent,qc:C,6440,unit:m,qc:C,32.76503898949147,unit:degC,qc:V
1567209840,2019-08-31 00:04:00,27.80000000000001,unit:degC,qc:V,21.100000000000023,unit:degC,qc:V,4.1,unit:m_s-1,qc:V,160,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,66.95323599407921,unit:percent,qc:C,16090,unit:m,qc:C,29.92074268937182,unit:degC,qc:V
1567209420,2019-08-30 23:57:00,27.200000000000045,unit:degC,qc:V,20,unit:degC,qc:V,4.6,unit:m_s-1,qc:V,150,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,64.79910978245617,unit:percent,qc:C,16090,unit:m,qc:C,28.734023304588106,unit:degC,qc:V
1567209180,2019-08-30 23:53:00,28.900000000000034,unit:degC,qc:V,21.700000000000045,unit:degC,qc:V,6.2,unit:m_s-1,qc:V,160,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101300,unit:Pa,qc:V,65.15525042106943,unit:percent,qc:C,16090,unit:m,qc:C,31.67449620889579,unit:degC,qc:V
1567208940,2019-08-30 23:49:00,31,unit:degC,qc:V,23,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,119.99999999999999,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,62.497648839725294,unit:percent,qc:C,16090,unit:m,qc:C,35.48413286559213,unit:degC,qc:V
1567208880,2019-08-30 23:48:00,31,unit:degC,qc:V,23,unit:degC,qc:V,5.7,unit:m_s-1,qc:V,110,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,62.497648839725294,unit:percent,qc:C,16090,unit:m,qc:C,35.48413286559213,unit:degC,qc:V
1567207140,2019-08-30 23:19:00,29.400000000000034,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,7.7,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,72.32825969825751,unit:percent,qc:C,16090,unit:m,qc:C,34.11455756980138,unit:degC,qc:V
1567206240,2019-08-30 23:04:00,30.600000000000023,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,7.2,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,63.17222717814739,unit:percent,qc:C,16090,unit:m,qc:C,34.764567131554145,unit:degC,qc:V
1567205580,2019-08-30 22:53:00,30.600000000000023,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,7.2,unit:m_s-1,qc:V,80,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101210,unit:Pa,qc:V,63.17222717814739,unit:percent,qc:C,16090,unit:m,qc:C,34.764567131554145,unit:degC,qc:V
1567201980,2019-08-30 21:53:00,31.100000000000023,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,6.7,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101140,unit:Pa,qc:V,61.39408692349353,unit:percent,qc:C,16090,unit:m,qc:C,35.418472805112515,unit:degC,qc:V
1567198380,2019-08-30 20:53:00,31.700000000000045,unit:degC,qc:V,21.700000000000045,unit:degC,qc:V,7.2,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101120,unit:Pa,qc:V,55.49194185097856,unit:percent,qc:C,16090,unit:m,qc:C,35.15447350972357,unit:degC,qc:V
1567194780,2019-08-30 19:53:00,32.200000000000045,unit:degC,qc:V,22.200000000000045,unit:degC,qc:V,7.7,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101140,unit:Pa,qc:V,55.61293631340229,unit:percent,qc:C,16090,unit:m,qc:C,36.23312904607809,unit:degC,qc:V
1567191180,2019-08-30 18:53:00,31.700000000000045,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,7.2,unit:m_s-1,qc:V,110,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101250,unit:Pa,qc:V,63.40792403796502,unit:percent,qc:C,16090,unit:m,qc:C,37.39212853741344,unit:degC,qc:V
1567187580,2019-08-30 17:53:00,28.900000000000034,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,4.1,unit:m_s-1,qc:V,110,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101320,unit:Pa,qc:V,74.44971344611369,unit:percent,qc:C,16090,unit:m,qc:C,33.34134504403278,unit:degC,qc:V
1567185180,2019-08-30 17:13:00,30,unit:degC,qc:V,23.30000000000001,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,67.39116386417842,unit:percent,qc:C,16090,unit:m,qc:C,34.421726684615805,unit:degC,qc:V
1567183980,2019-08-30 16:53:00,31.100000000000023,unit:degC,qc:V,23.900000000000034,unit:degC,qc:V,5.7,unit:m_s-1,qc:V,80,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101350,unit:Pa,qc:V,65.60901725478318,unit:percent,qc:C,16090,unit:m,qc:C,36.56896396758856,unit:degC,qc:V
1567180380,2019-08-30 15:53:00,30,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,5.1,unit:m_s-1,qc:V,100,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101380,unit:Pa,qc:V,65.38312990764909,unit:percent,qc:C,16090,unit:m,qc:C,33.966973987699134,unit:degC,qc:V
1567176780,2019-08-30 14:53:00,28.900000000000034,unit:degC,qc:V,22.80000000000001,unit:degC,qc:V,2.6,unit:m_s-1,qc:V,110,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101400,unit:Pa,qc:V,69.66682889015016,unit:percent,qc:C,16090,unit:m,qc:C,32.45016276071266,unit:degC,qc:V
1526399580,2018-05-15 15:53:00,28.899987792968773,unit:degC,qc:V,23.300012207031273,unit:degC,qc:V,5.099999904632568,unit:m_s-1,qc:V,160,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101630,unit:Pa,qc:V,71.80652667974636,unit:percent,qc:C,16090,unit:m,qc:C,32.84005748317384,unit:degC,qc:V
1526318040,2018-05-14 17:14:00,21.700006103515648,unit:degC,qc:V,21.700006103515648,unit:degC,qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degree_(angle),qc:Z,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,100,unit:percent,qc:C,3220,unit:m,qc:C,22.536673380533898,unit:degC,qc:V
1526316540,2018-05-14 16:49:00,NA,unit:degC,qc:Z,21.999993896484398,unit:degC,qc:V,5.099999904632568,unit:m_s-1,qc:V,200,unit:degree_(angle),qc:V,7.699999809265137,unit:m_s-1,qc:S,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,NA,unit:percent,qc:C,11270,unit:m,qc:C,NA,unit:degC,qc:V
1526313840,2018-05-14 16:04:00,28.300012207031273,unit:degC,qc:V,23.899987792968773,unit:degC,qc:V,6.699999809265137,unit:m_s-1,qc:V,160,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,77.0884827890924,unit:percent,qc:C,16090,unit:m,qc:C,32.36962520085916,unit:degC,qc:V
1526309580,2018-05-14 14:53:00,27.200006103515648,unit:degC,qc:V,23.300012207031273,unit:degC,qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degree_(angle),qc:Z,10.300000190734863,unit:m_s-1,qc:S,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101480,unit:Pa,qc:V,79.28627598284534,unit:percent,qc:C,16090,unit:m,qc:C,30.114191103441783,unit:degC,qc:V
1526305860,2018-05-14 13:51:00,26.999993896484398,unit:degC,qc:V,23.999993896484398,unit:degC,qc:V,5.099999904632568,unit:m_s-1,qc:V,130,unit:degree_(angle),qc:V,9.300000190734863,unit:m_s-1,qc:S,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,83.67695449735433,unit:percent,qc:C,16090,unit:m,qc:C,30.093199211756314,unit:degC,qc:V
1526253900,2018-05-13 23:25:00,22.200006103515648,unit:degC,qc:V,22.200006103515648,unit:degC,qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degree_(angle),qc:Z,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,NA,unit:Pa,qc:Z,100,unit:percent,qc:C,1610,unit:m,qc:C,23.086673380533853,unit:degC,qc:V
1526183580,2018-05-13 03:53:00,24.999993896484398,unit:degC,qc:V,22.200006103515648,unit:degC,qc:V,5.099999904632568,unit:m_s-1,qc:V,80,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101760,unit:Pa,qc:V,84.47592393549151,unit:percent,qc:C,16090,unit:m,qc:C,25.76130907778179,unit:degC,qc:V
1526133180,2018-05-12 13:53:00,25.600000000000023,unit:degC,qc:V,19.399987792968773,unit:degC,qc:V,3.5999999046325684,unit:m_s-1,qc:V,29.999999999999996,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,102020,unit:Pa,qc:V,68.61200234473141,unit:percent,qc:C,16090,unit:m,qc:C,26.007091172334697,unit:degC,qc:V
1526100780,2018-05-12 04:53:00,25.600000000000023,unit:degC,qc:V,19.999993896484398,unit:degC,qc:V,4.099999904632568,unit:m_s-1,qc:V,90,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101930,unit:Pa,qc:V,71.21468162527836,unit:percent,qc:C,16090,unit:m,qc:C,26.0750500202156,unit:degC,qc:V
1497261180,2017-06-12 09:53:00,28.300012207031273,unit:degC,qc:V,23.899987792968773,unit:degC,qc:V,4.099999904632568,unit:m_s-1,qc:V,80,unit:degree_(angle),qc:V,NA,unit:m_s-1,qc:Z,NA,unit:degC,qc:V,unit:Pa,unit:Pa,qc:V,101780,unit:Pa,qc:V,77.0884827890924,unit:percent,qc:C,16090,unit:m,qc:C,32.36962520085916,unit:degC,qc:V
