time.stamps,temperature,prob.precip,qty.precip
1567717200,31.1111111111112,10,0
1567720800,30.5555555555556,10,0
1567724400,30.000000000000057,10,0
1567728000,29.444444444444514,5,0
1567731600,28.88888888888897,5,0
1567735200,28.88888888888897,5,0
1567738800,28.33333333333337,5,0
1567742400,27.77777777777783,5,0
1567746000,27.77777777777783,5,0
1567749600,27.222222222222285,4,0
1567753200,27.222222222222285,4,0
1567756800,26.666666666666742,4,0
1567760400,26.666666666666742,4,0
1567764000,26.1111111111112,4,0
1567767600,26.1111111111112,4,0
1567771200,26.1111111111112,5,0
1567774800,27.77777777777783,5,0
1567778400,28.88888888888897,5,0
1567782000,30.5555555555556,5,0
1567785600,31.1111111111112,5,0
1567789200,31.666666666666742,5,0
1567792800,32.222222222222285,12,0
1567796400,33.33333333333337,12,0
1567800000,33.33333333333337,12,0
1567803600,32.222222222222285,12,0
1567807200,31.1111111111112,12,0
1567810800,30.000000000000057,12,0
1567814400,28.88888888888897,4,0
1567818000,28.33333333333337,4,0
1567821600,27.77777777777783,4,0
1567825200,27.222222222222285,4,0
1567828800,26.666666666666742,4,0
1567832400,26.666666666666742,4,0
1567836000,26.1111111111112,6,0
1567839600,25.5555555555556,6,0
1567843200,25.5555555555556,6,0
1567846800,25.000000000000057,6,0
1567850400,25.000000000000057,6,0
1567854000,24.444444444444514,6,0
1567857600,24.444444444444514,8,0
1567861200,26.1111111111112,8,0
1567864800,27.77777777777783,8,0
1567868400,30.000000000000057,8,0
1567872000,30.5555555555556,8,0
1567875600,31.1111111111112,8,0
1567879200,32.222222222222285,18,0.254
1567882800,32.77777777777783,18,0.254
1567886400,32.77777777777783,18,0.254
1567890000,31.666666666666742,18,0.254
1567893600,31.1111111111112,18,0.254
1567897200,30.000000000000057,18,0.254
1567900800,28.88888888888897,5,0
1567904400,28.33333333333337,5,0
1567908000,27.77777777777783,5,0
1567911600,27.222222222222285,5,0
1567915200,26.666666666666742,5,0
1567918800,26.1111111111112,5,0
1567922400,25.5555555555556,7,0
1567926000,25.5555555555556,7,0
1567929600,25.000000000000057,7,0
1567933200,25.000000000000057,7,0
1567936800,24.444444444444514,7,0
1567940400,24.444444444444514,7,0
1567944000,24.444444444444514,10,0
1567947600,26.1111111111112,10,0
1567951200,27.77777777777783,10,0
1567954800,29.444444444444514,10,0
1567958400,30.000000000000057,10,0
1567962000,31.1111111111112,10,0
1567965600,32.222222222222285,25,0.254
1567969200,33.33333333333337,25,0.254
1567972800,33.33333333333337,25,0.254
1567976400,32.222222222222285,25,0.254
1567980000,31.1111111111112,25,0.254
1567983600,30.000000000000057,25,0.254
1567987200,28.33333333333337,8,0
1567990800,28.33333333333337,8,0
1567994400,27.77777777777783,8,0
1567998000,27.222222222222285,8,0
1568001600,26.666666666666742,8,0
1568005200,26.1111111111112,8,0
1568008800,25.5555555555556,11,0
1568012400,25.5555555555556,11,0
1568016000,25.000000000000057,11,0
1568019600,25.000000000000057,11,0
1568023200,24.444444444444514,11,0
1568026800,24.444444444444514,11,0
1568030400,24.444444444444514,11,0
1568034000,26.1111111111112,11,0
1568037600,27.77777777777783,11,0
1568041200,28.88888888888897,11,0
1568044800,30.000000000000057,11,0
1568048400,31.1111111111112,11,0
1568052000,32.222222222222285,34,0.254
1568055600,33.33333333333337,34,0.254
1568059200,33.33333333333337,34,0.254
1568062800,32.222222222222285,34,0.254
1568066400,31.1111111111112,34,0.254
1568070000,30.000000000000057,34,0.254
1568073600,28.88888888888897,14,0
